order_item_id,order_id,product_id,quantity,price
4052,2022,12,1,1832.92
4053,2023,22,2,3060.54
4054,2023,13,1,2720.97
4055,2024,9,2,2180.23
4056,2024,16,1,2262.82
4057,2025,23,2,302.76
4058,2025,20,2,2546.09
4059,2025,5,1,1690.66
4060,2026,2,2,2745.24
4061,2027,22,2,3060.54
4062,2027,13,2,2720.97
4063,2027,24,2,3157.13
4064,2028,15,2,883.51
4065,2028,6,2,845.39
4066,2028,14,1,1648.98
4067,2029,8,1,1491.38
4068,2029,6,1,845.39
4069,2030,18,1,1284.73
4070,2030,10,1,2261.25
4071,2030,9,2,2180.23
4072,2031,19,1,604.72
4073,2031,4,1,2076.82
4074,2031,8,2,1491.38
4075,2032,22,1,3060.54
4076,2032,18,2,1284.73
4077,2032,5,1,1690.66
4078,2033,1,1,321.4
4079,2034,11,2,1140.8
4080,2034,14,1,1648.98
4081,2035,7,2,2678.84
4082,2036,18,1,1284.73
4083,2036,15,2,883.51
4084,2037,19,2,604.72
4085,2037,4,2,2076.82
4086,2038,10,2,2261.25
4087,2038,8,2,1491.38
4088,2039,5,2,1690.66
4089,2040,23,2,302.76
4090,2041,7,2,2678.84
4091,2041,10,2,2261.25
4092,2042,4,1,2076.82
4093,2042,8,2,1491.38
4094,2043,9,1,2180.23
4095,2043,20,1,2546.09
4096,2044,9,1,2180.23
4097,2045,5,2,1690.66
4098,2046,13,1,2720.97
4099,2047,20,2,2546.09
4100,2048,7,1,2678.84
4101,2048,4,1,2076.82
4102,2048,17,1,1281.37
4103,2049,12,1,1832.92
4104,2049,23,2,302.76
4105,2049,11,1,1140.8
4106,2050,12,1,1832.92
4107,2051,14,2,1648.98
4108,2052,3,1,1958.55
4109,2052,7,2,2678.84
4110,2053,21,2,831.95
4111,2054,13,2,2720.97
4112,2055,10,2,2261.25
4113,2055,4,2,2076.82
4114,2056,6,1,845.39
4115,2057,21,2,831.95
4116,2057,24,2,3157.13
4117,2057,13,1,2720.97
4118,2058,6,1,845.39
4119,2059,19,2,604.72
4120,2059,5,2,1690.66
4121,2059,7,2,2678.84
4122,2060,17,2,1281.37
4123,2061,1,1,321.4
4124,2061,5,1,1690.66
4125,2062,2,1,2745.24
4126,2062,22,1,3060.54
4127,2063,25,2,1191.68
4128,2063,9,2,2180.23
4129,2063,10,2,2261.25
4130,2064,15,2,883.51
4131,2064,16,2,2262.82
4132,2065,24,1,3157.13
4133,2066,6,2,845.39
4134,2066,14,2,1648.98
4135,2067,19,1,604.72
4136,2067,24,1,3157.13
4137,2067,21,2,831.95
4138,2068,14,2,1648.98
4139,2069,15,1,883.51
4140,2069,3,1,1958.55
4141,2070,5,1,1690.66
4142,2070,24,2,3157.13
4143,2071,16,2,2262.82
4144,2071,19,1,604.72
4145,2071,13,1,2720.97
4146,2072,22,1,3060.54
4147,2072,11,2,1140.8
4148,2073,8,2,1491.38
4149,2073,19,2,604.72
4150,2073,22,1,3060.54
4151,2074,17,1,1281.37
4152,2074,18,1,1284.73
4153,2074,19,2,604.72
4154,2075,15,2,883.51
4155,2075,11,2,1140.8
4156,2076,1,2,321.4
4157,2076,23,2,302.76
4158,2077,22,2,3060.54
4159,2077,14,2,1648.98
4160,2078,1,2,321.4
4161,2078,23,2,302.76
4162,2079,8,2,1491.38
4163,2080,3,2,1958.55
4164,2080,9,2,2180.23
4165,2080,13,1,2720.97
4166,2081,7,2,2678.84
4167,2081,13,2,2720.97
4168,2082,5,2,1690.66
4169,2083,2,2,2745.24
4170,2083,7,1,2678.84
4171,2084,23,1,302.76
4172,2084,9,1,2180.23
4173,2085,9,1,2180.23
4174,2086,18,2,1284.73
4175,2087,20,1,2546.09
4176,2087,25,1,1191.68
4177,2087,11,1,1140.8
4178,2088,25,1,1191.68
4179,2088,11,2,1140.8
4180,2088,13,2,2720.97
4181,2089,22,1,3060.54
4182,2090,21,1,831.95
4183,2090,12,1,1832.92
4184,2091,21,2,831.95
4185,2091,16,2,2262.82
4186,2092,3,2,1958.55
4187,2092,23,1,302.76
4188,2093,19,2,604.72
4189,2093,4,2,2076.82
4190,2094,23,2,302.76
4191,2095,7,2,2678.84
4192,2096,21,2,831.95
4193,2096,25,2,1191.68
4194,2096,14,2,1648.98
4195,2097,19,2,604.72
4196,2097,9,2,2180.23
4197,2097,4,1,2076.82
4198,2098,22,1,3060.54
4199,2099,9,2,2180.23
4200,2100,4,2,2076.82
4201,2101,23,2,302.76
4202,2101,2,2,2745.24
4203,2101,8,2,1491.38
4204,2102,21,2,831.95
4205,2103,20,2,2546.09
4206,2103,8,1,1491.38
4207,2104,16,2,2262.82
4208,2105,5,2,1690.66
4209,2105,16,1,2262.82
4210,2106,5,1,1690.66
4211,2107,23,2,302.76
4212,2107,4,1,2076.82
4213,2108,2,1,2745.24
4214,2108,12,2,1832.92
4215,2108,17,2,1281.37
4216,2109,24,1,3157.13
4217,2109,18,1,1284.73
4218,2109,17,2,1281.37
4219,2110,15,1,883.51
4220,2110,16,1,2262.82
4221,2110,17,2,1281.37
4222,2111,5,1,1690.66
4223,2111,3,1,1958.55
4224,2112,25,2,1191.68
4225,2112,15,2,883.51
4226,2113,17,2,1281.37
4227,2114,7,1,2678.84
4228,2114,4,1,2076.82
4229,2115,9,2,2180.23
4230,2116,17,1,1281.37
4231,2116,25,2,1191.68
4232,2117,18,2,1284.73
4233,2118,17,2,1281.37
4234,2118,18,1,1284.73
4235,2119,16,2,2262.82
4236,2119,13,1,2720.97
4237,2119,24,2,3157.13
4238,2120,22,1,3060.54
4239,2120,17,1,1281.37
4240,2121,22,1,3060.54
4241,2121,7,2,2678.84
4242,2121,25,2,1191.68
4243,2122,11,1,1140.8
4244,2123,6,1,845.39
4245,2123,1,2,321.4
4246,2123,24,2,3157.13
4247,2124,13,2,2720.97
4248,2124,19,1,604.72
4249,2124,22,1,3060.54
4250,2125,15,2,883.51
4251,2126,9,1,2180.23
4252,2126,14,2,1648.98
4253,2126,2,1,2745.24
4254,2127,11,2,1140.8
4255,2128,8,1,1491.38
4256,2128,23,2,302.76
4257,2128,5,1,1690.66
4258,2129,24,1,3157.13
4259,2129,4,1,2076.82
4260,2129,17,2,1281.37
4261,2130,19,2,604.72
4262,2130,12,1,1832.92
4263,2130,9,2,2180.23
4264,2131,18,2,1284.73
4265,2132,9,2,2180.23
4266,2133,3,1,1958.55
4267,2133,10,2,2261.25
4268,2134,14,2,1648.98
4269,2134,4,1,2076.82
4270,2135,21,1,831.95
4271,2136,12,2,1832.92
4272,2136,20,1,2546.09
4273,2136,8,2,1491.38
4274,2137,10,1,2261.25
4275,2137,12,1,1832.92
4276,2138,15,1,883.51
4277,2139,23,2,302.76
4278,2140,14,1,1648.98
4279,2140,11,1,1140.8
4280,2140,21,2,831.95
4281,2141,9,1,2180.23
4282,2141,24,1,3157.13
4283,2142,14,1,1648.98
4284,2143,1,2,321.4
4285,2143,8,1,1491.38
4286,2144,12,1,1832.92
4287,2144,8,1,1491.38
4288,2144,1,1,321.4
4289,2145,23,1,302.76
4290,2145,24,2,3157.13
4291,2146,13,1,2720.97
4292,2146,11,2,1140.8
4293,2146,19,2,604.72
4294,2147,19,2,604.72
4295,2147,10,2,2261.25
4296,2147,24,1,3157.13
4297,2148,19,2,604.72
4298,2148,15,1,883.51
4299,2148,20,1,2546.09
4300,2149,16,2,2262.82
4301,2150,21,1,831.95
4302,2151,2,2,2745.24
4303,2152,21,2,831.95
4304,2152,1,2,321.4
4305,2152,5,2,1690.66
4306,2153,25,2,1191.68
4307,2153,3,2,1958.55
4308,2153,17,2,1281.37
4309,2154,4,2,2076.82
4310,2154,2,2,2745.24
4311,2154,12,2,1832.92
4312,2155,16,2,2262.82
4313,2155,20,1,2546.09
4314,2155,10,1,2261.25
4315,2156,7,1,2678.84
4316,2156,2,2,2745.24
4317,2157,3,2,1958.55
4318,2157,8,2,1491.38
4319,2157,4,2,2076.82
4320,2158,18,1,1284.73
4321,2158,5,2,1690.66
4322,2159,17,2,1281.37
4323,2159,24,1,3157.13
4324,2160,17,1,1281.37
4325,2160,25,2,1191.68
4326,2160,16,2,2262.82
4327,2161,18,2,1284.73
4328,2161,15,2,883.51
4329,2162,12,1,1832.92
4330,2162,20,1,2546.09
4331,2162,5,1,1690.66
4332,2163,2,1,2745.24
4333,2163,21,1,831.95
4334,2164,14,2,1648.98
4335,2164,10,1,2261.25
4336,2164,11,2,1140.8
4337,2165,20,1,2546.09
4338,2165,18,1,1284.73
4339,2165,10,2,2261.25
4340,2166,24,2,3157.13
4341,2166,4,2,2076.82
4342,2166,16,2,2262.82
4343,2167,3,2,1958.55
4344,2168,13,2,2720.97
4345,2168,22,1,3060.54
4346,2169,20,1,2546.09
4347,2169,12,1,1832.92
4348,2170,10,2,2261.25
4349,2170,12,2,1832.92
4350,2171,21,2,831.95
4351,2171,12,1,1832.92
4352,2171,20,2,2546.09
4353,2172,9,2,2180.23
4354,2172,10,1,2261.25
4355,2172,7,2,2678.84
4356,2173,20,2,2546.09
4357,2174,6,2,845.39
4358,2174,23,2,302.76
4359,2174,9,2,2180.23
4360,2175,23,2,302.76
4361,2176,21,1,831.95
4362,2177,9,1,2180.23
4363,2177,23,2,302.76
4364,2177,14,1,1648.98
4365,2178,2,2,2745.24
4366,2178,13,1,2720.97
4367,2179,4,2,2076.82
4368,2179,18,2,1284.73
4369,2180,11,1,1140.8
4370,2180,18,2,1284.73
4371,2181,9,2,2180.23
4372,2182,15,1,883.51
4373,2183,2,2,2745.24
4374,2184,9,1,2180.23
4375,2185,1,1,321.4
4376,2186,3,2,1958.55
4377,2186,16,2,2262.82
4378,2186,23,2,302.76
4379,2187,22,2,3060.54
4380,2188,16,1,2262.82
4381,2189,12,1,1832.92
4382,2189,7,1,2678.84
4383,2189,9,2,2180.23
4384,2190,23,1,302.76
4385,2190,12,2,1832.92
4386,2190,22,2,3060.54
4387,2191,23,2,302.76
4388,2192,22,1,3060.54
4389,2192,17,1,1281.37
4390,2192,12,2,1832.92
4391,2193,11,2,1140.8
4392,2194,25,1,1191.68
4393,2194,8,2,1491.38
4394,2195,8,1,1491.38
4395,2195,19,1,604.72
4396,2196,13,2,2720.97
4397,2196,5,2,1690.66
4398,2197,16,2,2262.82
4399,2197,4,2,2076.82
4400,2198,21,1,831.95
4401,2199,2,1,2745.24
4402,2199,18,1,1284.73
4403,2200,7,2,2678.84
4404,2200,20,1,2546.09
4405,2200,6,1,845.39
4406,2201,16,2,2262.82
4407,2201,13,1,2720.97
4408,2201,18,2,1284.73
4409,2202,11,1,1140.8
4410,2203,5,2,1690.66
4411,2203,15,2,883.51
4412,2203,22,2,3060.54
4413,2204,5,2,1690.66
4414,2204,2,1,2745.24
4415,2205,16,1,2262.82
4416,2205,1,2,321.4
4417,2206,3,1,1958.55
4418,2206,5,2,1690.66
4419,2207,3,1,1958.55
4420,2207,13,1,2720.97
4421,2208,14,2,1648.98
4422,2209,3,1,1958.55
4423,2209,4,2,2076.82
4424,2209,18,2,1284.73
4425,2210,2,2,2745.24
4426,2211,20,1,2546.09
4427,2212,3,2,1958.55
4428,2212,4,2,2076.82
4429,2213,8,2,1491.38
4430,2213,11,1,1140.8
4431,2214,21,1,831.95
4432,2214,8,1,1491.38
4433,2214,5,2,1690.66
4434,2215,9,1,2180.23
4435,2216,8,1,1491.38
4436,2216,1,1,321.4
4437,2217,23,1,302.76
4438,2218,2,1,2745.24
4439,2218,24,2,3157.13
4440,2218,12,2,1832.92
4441,2219,19,2,604.72
4442,2219,3,2,1958.55
4443,2220,24,1,3157.13
4444,2221,16,2,2262.82
4445,2221,5,2,1690.66
4446,2221,24,1,3157.13
4447,2222,24,1,3157.13
4448,2223,13,2,2720.97
4449,2223,21,1,831.95
4450,2223,19,2,604.72
4451,2224,21,1,831.95
4452,2224,23,2,302.76
4453,2225,5,1,1690.66
4454,2226,18,1,1284.73
4455,2227,3,2,1958.55
4456,2227,10,2,2261.25
4457,2227,17,1,1281.37
4458,2228,13,2,2720.97
4459,2229,22,1,3060.54
4460,2229,18,1,1284.73
4461,2229,3,1,1958.55
4462,2230,9,2,2180.23
4463,2230,22,1,3060.54
4464,2231,3,2,1958.55
4465,2231,6,2,845.39
4466,2232,17,2,1281.37
4467,2232,16,2,2262.82
4468,2233,20,2,2546.09
4469,2233,7,2,2678.84
4470,2233,14,1,1648.98
4471,2234,22,1,3060.54
4472,2235,15,1,883.51
4473,2236,6,1,845.39
4474,2236,22,2,3060.54
4475,2237,16,2,2262.82
4476,2238,19,1,604.72
4477,2239,20,1,2546.09
4478,2239,23,2,302.76
4479,2240,1,1,321.4
4480,2241,4,2,2076.82
4481,2242,20,2,2546.09
4482,2242,11,1,1140.8
4483,2243,23,2,302.76
4484,2243,20,1,2546.09
4485,2244,13,1,2720.97
4486,2245,3,1,1958.55
4487,2245,9,1,2180.23
4488,2246,10,2,2261.25
4489,2246,14,1,1648.98
4490,2247,17,1,1281.37
4491,2247,3,1,1958.55
4492,2247,18,1,1284.73
4493,2248,6,2,845.39
4494,2248,3,2,1958.55
4495,2248,16,2,2262.82
4496,2249,4,1,2076.82
4497,2250,24,2,3157.13
4498,2250,18,1,1284.73
4499,2250,22,1,3060.54
4500,2251,23,1,302.76
4501,2251,19,2,604.72
4502,2251,7,2,2678.84
4503,2252,20,1,2546.09
4504,2252,12,2,1832.92
4505,2253,14,2,1648.98
4506,2253,19,1,604.72
4507,2254,20,2,2546.09
4508,2255,23,2,302.76
4509,2255,18,2,1284.73
4510,2255,7,1,2678.84
4511,2256,14,2,1648.98
4512,2256,6,2,845.39
4513,2257,1,1,321.4
4514,2257,16,2,2262.82
4515,2258,2,2,2745.24
4516,2259,8,1,1491.38
4517,2259,20,1,2546.09
4518,2260,5,2,1690.66
4519,2261,23,1,302.76
4520,2261,11,1,1140.8
4521,2261,22,1,3060.54
4522,2262,11,1,1140.8
4523,2263,3,1,1958.55
4524,2263,21,1,831.95
4525,2263,13,2,2720.97
4526,2264,15,2,883.51
4527,2264,22,2,3060.54
4528,2265,10,2,2261.25
4529,2265,2,1,2745.24
4530,2266,12,1,1832.92
4531,2267,12,1,1832.92
4532,2268,15,2,883.51
4533,2268,25,1,1191.68
4534,2268,8,2,1491.38
4535,2269,20,1,2546.09
4536,2269,9,2,2180.23
4537,2269,22,1,3060.54
4538,2270,22,1,3060.54
4539,2271,17,1,1281.37
4540,2272,9,1,2180.23
4541,2273,1,2,321.4
4542,2273,25,1,1191.68
4543,2274,2,1,2745.24
4544,2274,19,2,604.72
4545,2275,11,2,1140.8
4546,2276,15,1,883.51
4547,2276,17,1,1281.37
4548,2276,16,1,2262.82
4549,2277,8,2,1491.38
4550,2277,12,2,1832.92
4551,2277,25,1,1191.68
4552,2278,18,1,1284.73
4553,2278,13,2,2720.97
4554,2278,22,2,3060.54
4555,2279,11,2,1140.8
4556,2279,7,2,2678.84
4557,2280,2,2,2745.24
4558,2280,6,2,845.39
4559,2281,19,1,604.72
4560,2281,21,2,831.95
4561,2282,6,1,845.39
4562,2282,25,2,1191.68
4563,2283,16,2,2262.82
4564,2284,10,1,2261.25
4565,2285,2,1,2745.24
4566,2285,14,1,1648.98
4567,2285,1,1,321.4
4568,2286,21,1,831.95
4569,2286,5,1,1690.66
4570,2286,3,2,1958.55
4571,2287,15,1,883.51
4572,2287,10,1,2261.25
4573,2287,24,2,3157.13
4574,2288,19,2,604.72
4575,2288,16,1,2262.82
4576,2289,10,2,2261.25
4577,2289,17,2,1281.37
4578,2290,9,1,2180.23
4579,2290,14,1,1648.98
4580,2291,12,1,1832.92
4581,2292,11,2,1140.8
4582,2293,25,1,1191.68
4583,2294,5,2,1690.66
4584,2294,7,2,2678.84
4585,2295,22,1,3060.54
4586,2295,8,1,1491.38
4587,2296,8,2,1491.38
4588,2296,1,1,321.4
4589,2297,23,1,302.76
4590,2297,16,2,2262.82
4591,2297,8,2,1491.38
4592,2298,15,1,883.51
4593,2298,11,1,1140.8
4594,2298,13,1,2720.97
4595,2299,7,1,2678.84
4596,2300,7,1,2678.84
4597,2301,25,1,1191.68
4598,2301,3,2,1958.55
4599,2302,12,1,1832.92
4600,2302,25,1,1191.68
4601,2303,11,1,1140.8
4602,2303,15,2,883.51
4603,2303,25,1,1191.68
4604,2304,14,1,1648.98
4605,2304,6,1,845.39
4606,2304,24,2,3157.13
4607,2305,12,2,1832.92
4608,2305,25,2,1191.68
4609,2305,3,2,1958.55
4610,2306,2,1,2745.24
4611,2306,8,1,1491.38
4612,2306,1,1,321.4
4613,2307,8,2,1491.38
4614,2307,7,2,2678.84
4615,2308,13,1,2720.97
4616,2309,6,1,845.39
4617,2309,25,2,1191.68
4618,2310,24,2,3157.13
4619,2310,4,1,2076.82
4620,2311,3,2,1958.55
4621,2311,20,1,2546.09
4622,2312,1,1,321.4
4623,2312,16,2,2262.82
4624,2312,23,2,302.76
4625,2313,20,1,2546.09
4626,2313,1,1,321.4
4627,2314,11,1,1140.8
4628,2314,23,1,302.76
4629,2315,7,1,2678.84
4630,2316,16,1,2262.82
4631,2317,8,1,1491.38
4632,2317,14,1,1648.98
4633,2318,7,2,2678.84
4634,2319,13,1,2720.97
4635,2319,7,1,2678.84
4636,2320,23,1,302.76
4637,2321,4,2,2076.82
4638,2322,6,2,845.39
4639,2322,4,2,2076.82
4640,2323,18,2,1284.73
4641,2323,23,2,302.76
4642,2323,15,2,883.51
4643,2324,23,2,302.76
4644,2324,2,2,2745.24
4645,2325,20,2,2546.09
4646,2326,6,2,845.39
4647,2326,20,1,2546.09
4648,2327,18,2,1284.73
4649,2327,22,2,3060.54
4650,2327,6,1,845.39
4651,2328,23,1,302.76
4652,2329,2,1,2745.24
4653,2329,15,2,883.51
4654,2329,7,1,2678.84
4655,2330,18,2,1284.73
4656,2331,11,2,1140.8
4657,2331,16,1,2262.82
4658,2331,22,1,3060.54
4659,2332,15,2,883.51
4660,2332,20,1,2546.09
4661,2333,17,1,1281.37
4662,2333,25,2,1191.68
4663,2334,16,2,2262.82
4664,2334,11,1,1140.8
4665,2334,10,1,2261.25
4666,2335,12,1,1832.92
4667,2336,22,2,3060.54
4668,2336,19,1,604.72
4669,2336,3,2,1958.55
4670,2337,1,1,321.4
4671,2337,22,1,3060.54
4672,2338,17,2,1281.37
4673,2338,6,1,845.39
4674,2338,23,1,302.76
4675,2339,9,2,2180.23
4676,2339,12,2,1832.92
4677,2339,7,2,2678.84
4678,2340,23,1,302.76
4679,2341,9,2,2180.23
4680,2342,22,2,3060.54
4681,2342,13,2,2720.97
4682,2343,4,2,2076.82
4683,2343,16,2,2262.82
4684,2344,15,2,883.51
4685,2344,6,1,845.39
4686,2344,16,2,2262.82
4687,2345,15,2,883.51
4688,2345,2,2,2745.24
4689,2345,11,1,1140.8
4690,2346,13,2,2720.97
4691,2346,3,1,1958.55
4692,2347,4,1,2076.82
4693,2348,3,1,1958.55
4694,2349,8,1,1491.38
4695,2349,25,1,1191.68
4696,2349,23,1,302.76
4697,2350,9,2,2180.23
4698,2351,15,2,883.51
4699,2351,20,1,2546.09
4700,2352,24,2,3157.13
4701,2353,22,1,3060.54
4702,2353,4,2,2076.82
4703,2354,25,1,1191.68
4704,2354,20,2,2546.09
4705,2355,19,1,604.72
4706,2355,21,2,831.95
4707,2356,8,1,1491.38
4708,2356,24,1,3157.13
4709,2356,6,2,845.39
4710,2357,9,2,2180.23
4711,2357,22,2,3060.54
4712,2358,18,1,1284.73
4713,2358,2,2,2745.24
4714,2358,3,1,1958.55
4715,2359,10,2,2261.25
4716,2359,17,1,1281.37
4717,2359,12,1,1832.92
4718,2360,23,1,302.76
4719,2360,17,1,1281.37
4720,2360,4,2,2076.82
4721,2361,7,2,2678.84
4722,2361,5,2,1690.66
4723,2361,17,1,1281.37
4724,2362,10,2,2261.25
4725,2363,24,2,3157.13
4726,2364,16,2,2262.82
4727,2364,21,2,831.95
4728,2364,23,2,302.76
4729,2365,6,1,845.39
4730,2365,4,2,2076.82
4731,2366,25,1,1191.68
4732,2366,1,2,321.4
4733,2367,19,2,604.72
4734,2367,18,1,1284.73
4735,2368,8,1,1491.38
4736,2368,25,1,1191.68
4737,2369,13,1,2720.97
4738,2369,7,1,2678.84
4739,2370,2,2,2745.24
4740,2371,14,2,1648.98
4741,2371,3,1,1958.55
4742,2372,8,1,1491.38
4743,2372,6,1,845.39
4744,2372,14,1,1648.98
4745,2373,11,1,1140.8
4746,2374,13,1,2720.97
4747,2375,19,1,604.72
4748,2375,23,1,302.76
4749,2376,10,1,2261.25
4750,2376,5,2,1690.66
4751,2377,4,1,2076.82
4752,2378,24,2,3157.13
4753,2379,22,2,3060.54
4754,2379,10,2,2261.25
4755,2380,7,1,2678.84
4756,2381,1,1,321.4
4757,2382,20,1,2546.09
4758,2383,21,2,831.95
4759,2384,25,1,1191.68
4760,2384,19,2,604.72
4761,2384,2,2,2745.24
4762,2385,1,1,321.4
4763,2385,6,1,845.39
4764,2386,11,1,1140.8
4765,2386,12,2,1832.92
4766,2387,23,1,302.76
4767,2387,3,2,1958.55
4768,2387,19,1,604.72
4769,2388,16,2,2262.82
4770,2388,11,1,1140.8
4771,2389,1,1,321.4
4772,2390,7,1,2678.84
4773,2390,8,1,1491.38
4774,2390,2,1,2745.24
4775,2391,3,2,1958.55
4776,2392,12,2,1832.92
4777,2393,6,2,845.39
4778,2394,11,2,1140.8
4779,2394,15,1,883.51
4780,2394,4,1,2076.82
4781,2395,10,2,2261.25
4782,2396,7,2,2678.84
4783,2396,2,2,2745.24
4784,2397,4,2,2076.82
4785,2397,14,2,1648.98
4786,2397,21,1,831.95
4787,2398,4,2,2076.82
4788,2399,25,2,1191.68
4789,2400,17,1,1281.37
4790,2400,20,1,2546.09
4791,2401,13,1,2720.97
4792,2402,23,2,302.76
4793,2402,22,2,3060.54
4794,2402,4,1,2076.82
4795,2403,24,1,3157.13
4796,2403,25,1,1191.68
4797,2403,14,1,1648.98
4798,2404,22,2,3060.54
4799,2404,2,1,2745.24
4800,2405,18,2,1284.73
4801,2406,2,2,2745.24
4802,2406,13,2,2720.97
4803,2407,13,1,2720.97
4804,2408,16,1,2262.82
4805,2409,6,1,845.39
4806,2410,24,1,3157.13
4807,2410,12,2,1832.92
4808,2410,9,2,2180.23
4809,2411,5,2,1690.66
4810,2412,4,2,2076.82
4811,2412,22,2,3060.54
4812,2413,18,1,1284.73
4813,2413,1,1,321.4
4814,2413,20,2,2546.09
4815,2414,21,1,831.95
4816,2415,17,1,1281.37
4817,2416,19,1,604.72
4818,2416,20,2,2546.09
4819,2416,14,2,1648.98
4820,2417,7,1,2678.84
4821,2417,16,2,2262.82
4822,2417,11,2,1140.8
4823,2418,13,2,2720.97
4824,2418,12,1,1832.92
4825,2419,23,2,302.76
4826,2419,8,1,1491.38
4827,2420,8,2,1491.38
4828,2420,12,1,1832.92
4829,2420,21,2,831.95
4830,2421,10,2,2261.25
4831,2421,21,2,831.95
4832,2421,17,2,1281.37
4833,2422,21,2,831.95
4834,2422,11,1,1140.8
4835,2422,20,1,2546.09
4836,2423,5,1,1690.66
4837,2423,1,1,321.4
4838,2423,10,1,2261.25
4839,2424,24,1,3157.13
4840,2424,19,1,604.72
4841,2425,10,2,2261.25
4842,2426,19,2,604.72
4843,2426,17,1,1281.37
4844,2427,6,2,845.39
4845,2428,10,2,2261.25
4846,2428,22,2,3060.54
4847,2428,16,1,2262.82
4848,2429,12,2,1832.92
4849,2429,9,1,2180.23
4850,2430,9,2,2180.23
4851,2431,14,2,1648.98
4852,2431,6,1,845.39
4853,2431,20,2,2546.09
4854,2432,16,2,2262.82
4855,2432,8,2,1491.38
4856,2432,23,2,302.76
4857,2433,17,1,1281.37
4858,2434,9,2,2180.23
4859,2434,3,2,1958.55
4860,2434,4,1,2076.82
4861,2435,22,1,3060.54
4862,2435,17,1,1281.37
4863,2436,19,1,604.72
4864,2437,23,1,302.76
4865,2437,20,2,2546.09
4866,2437,16,1,2262.82
4867,2438,20,1,2546.09
4868,2439,12,1,1832.92
4869,2439,2,2,2745.24
4870,2439,8,1,1491.38
4871,2440,17,1,1281.37
4872,2440,21,2,831.95
4873,2441,23,2,302.76
4874,2442,6,1,845.39
4875,2442,13,2,2720.97
4876,2443,1,2,321.4
4877,2443,22,2,3060.54
4878,2444,12,1,1832.92
4879,2444,6,2,845.39
4880,2444,21,2,831.95
4881,2445,1,1,321.4
4882,2445,12,1,1832.92
4883,2445,19,1,604.72
4884,2446,6,1,845.39
4885,2446,25,1,1191.68
4886,2446,24,1,3157.13
4887,2447,5,1,1690.66
4888,2447,10,2,2261.25
4889,2448,19,2,604.72
4890,2448,15,2,883.51
4891,2448,6,1,845.39
4892,2449,10,2,2261.25
4893,2449,18,1,1284.73
4894,2449,24,2,3157.13
4895,2450,18,2,1284.73
4896,2451,2,1,2745.24
4897,2451,7,2,2678.84
4898,2451,3,1,1958.55
4899,2452,15,1,883.51
4900,2453,6,1,845.39
4901,2454,3,1,1958.55
4902,2454,16,2,2262.82
4903,2454,9,1,2180.23
4904,2455,18,2,1284.73
4905,2455,2,1,2745.24
4906,2456,7,2,2678.84
4907,2456,15,1,883.51
4908,2457,6,1,845.39
4909,2457,12,1,1832.92
4910,2458,3,1,1958.55
4911,2458,12,2,1832.92
4912,2459,18,1,1284.73
4913,2460,3,1,1958.55
4914,2461,22,2,3060.54
4915,2462,4,2,2076.82
4916,2462,18,2,1284.73
4917,2462,16,1,2262.82
4918,2463,23,1,302.76
4919,2464,1,1,321.4
4920,2464,14,2,1648.98
4921,2465,5,2,1690.66
4922,2466,20,2,2546.09
4923,2466,9,1,2180.23
4924,2466,19,2,604.72
4925,2467,19,2,604.72
4926,2467,2,2,2745.24
4927,2468,9,2,2180.23
4928,2468,5,2,1690.66
4929,2468,23,2,302.76
4930,2469,5,2,1690.66
4931,2470,16,2,2262.82
4932,2471,13,2,2720.97
4933,2471,22,1,3060.54
4934,2471,4,2,2076.82
4935,2472,14,2,1648.98
4936,2473,8,2,1491.38
4937,2474,24,1,3157.13
4938,2474,13,1,2720.97
4939,2474,2,1,2745.24
4940,2475,4,1,2076.82
4941,2475,14,1,1648.98
4942,2475,7,2,2678.84
4943,2476,15,1,883.51
4944,2476,25,2,1191.68
4945,2476,20,2,2546.09
4946,2477,4,1,2076.82
4947,2478,22,2,3060.54
4948,2478,4,1,2076.82
4949,2479,7,2,2678.84
4950,2479,6,1,845.39
4951,2479,13,1,2720.97
4952,2480,21,2,831.95
4953,2481,25,1,1191.68
4954,2481,6,1,845.39
4955,2482,6,2,845.39
4956,2482,10,1,2261.25
4957,2483,21,1,831.95
4958,2484,12,1,1832.92
4959,2484,8,2,1491.38
4960,2485,8,1,1491.38
4961,2485,13,2,2720.97
4962,2486,2,2,2745.24
4963,2486,1,2,321.4
4964,2486,18,1,1284.73
4965,2487,25,2,1191.68
4966,2487,13,1,2720.97
4967,2488,21,1,831.95
4968,2488,3,2,1958.55
4969,2489,9,1,2180.23
4970,2489,10,2,2261.25
4971,2489,8,2,1491.38
4972,2490,10,1,2261.25
4973,2490,14,1,1648.98
4974,2491,4,1,2076.82
4975,2492,2,1,2745.24
4976,2492,16,1,2262.82
4977,2492,3,2,1958.55
4978,2493,9,1,2180.23
4979,2494,3,2,1958.55
4980,2494,8,1,1491.38
4981,2495,25,2,1191.68
4982,2496,16,2,2262.82
4983,2496,22,1,3060.54
4984,2496,8,2,1491.38
4985,2497,3,1,1958.55
4986,2498,7,1,2678.84
4987,2499,2,2,2745.24
4988,2499,9,1,2180.23
4989,2500,8,1,1491.38
4990,2500,18,2,1284.73
4991,2501,21,2,831.95
4992,2502,7,2,2678.84
4993,2502,9,1,2180.23
4994,2502,8,2,1491.38
4995,2503,12,2,1832.92
4996,2504,4,2,2076.82
4997,2504,24,2,3157.13
